id,Z-0_MA_AA,Z-1_MA_AA,Z-2_MA_AA,Z-3_MA_AA,I-0_MA_AA,I-1_MA_AA,I-2_MA_AA,I-3_MA_AA,T-0_MA_AA,T-1_MA_AA,T-2_MA_AA,T-3_MA_AA,S-0_MA_AA,S-1_MA_AA,S-2_MA_AA,S-3_MA_AA,chi-0_MA_AA,chi-1_MA_AA,chi-2_MA_AA,chi-3_MA_AA,qnat-0_MA_AA,qnat-1_MA_AA,qnat-2_MA_AA,qnat-3_MA_AA,Vnat-0_MA_AA,Vnat-1_MA_AA,Vnat-2_MA_AA,Vnat-3_MA_AA,Ns-0_MA_AA,Ns-1_MA_AA,Ns-2_MA_AA,Ns-3_MA_AA,Np-0_MA_AA,Np-1_MA_AA,Np-2_MA_AA,Np-3_MA_AA,Nd-0_MA_AA,Nd-1_MA_AA,Nd-2_MA_AA,Nd-3_MA_AA,Nlp-0_MA_AA,Nlp-1_MA_AA,Nlp-2_MA_AA,Nlp-3_MA_AA,LPde-0_MA_AA,LPde-1_MA_AA,LPde-2_MA_AA,LPde-3_MA_AA,LPe-0_MA_AA,LPe-1_MA_AA,LPe-2_MA_AA,LPe-3_MA_AA,LPocc-0_MA_AA,LPocc-1_MA_AA,LPocc-2_MA_AA,LPocc-3_MA_AA,LPs-0_MA_AA,LPs-1_MA_AA,LPs-2_MA_AA,LPs-3_MA_AA,LPp-0_MA_AA,LPp-1_MA_AA,LPp-2_MA_AA,LPp-3_MA_AA,LPd-0_MA_AA,LPd-1_MA_AA,LPd-2_MA_AA,LPd-3_MA_AA,Nlv-0_MA_AA,Nlv-1_MA_AA,Nlv-2_MA_AA,Nlv-3_MA_AA,LVde-0_MA_AA,LVde-1_MA_AA,LVde-2_MA_AA,LVde-3_MA_AA,LVe-0_MA_AA,LVe-1_MA_AA,LVe-2_MA_AA,LVe-3_MA_AA,LVocc-0_MA_AA,LVocc-1_MA_AA,LVocc-2_MA_AA,LVocc-3_MA_AA,LVs-0_MA_AA,LVs-1_MA_AA,LVs-2_MA_AA,LVs-3_MA_AA,LVp-0_MA_AA,LVp-1_MA_AA,LVp-2_MA_AA,LVp-3_MA_AA,LVd-0_MA_AA,LVd-1_MA_AA,LVd-2_MA_AA,LVd-3_MA_AA,target_distance,target_barrier,target_angle
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,5929.0,2464.0,2926.0,2541.0,1.0,5.0,7.0,11.0,25.0,70.0,90.0,95.0,1.988,5.09,6.585,7.078,4.84,30.206,39.578,58.278,0.028978,-0.175742,-0.143043,0.131266,77.37982,201.459891,235.158621,212.479455,0.49,4.228,4.886,6.811,0.0,0.17,0.198,0.145,65.934,0.081,0.162,0.162,9.0,6.0,3.0,6.0,0.015166,0.0,0.0,0.019775,0.00333,0.025402,0.016164,0.016854,3.908964,6.213108,3.295882,3.511466,0.008028,0.0734,0.030312,9e-06,0.0,0.000118,6.6e-05,0.0001,0.828646,0.0,0.001001,0.000728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0032,10.8,32.8796
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5929.0,2464.0,3003.0,2464.0,1.0,5.0,7.0,10.0,25.0,70.0,85.0,90.0,1.988,5.09,6.556,6.641,4.84,30.206,40.656,53.438,0.018444,-0.0981,-0.123958,0.075891,78.038849,199.373908,245.508823,206.42862,0.504,4.288,5.368,6.354,0.0,0.166,0.203,0.144,66.26,0.081,0.244,0.163,16.0,8.0,8.0,8.0,0.013858,0.0,0.0,0.018898,0.006136,0.036409,0.043136,0.023396,3.913077,6.228561,7.153366,3.509021,0.008208,0.076367,0.075914,6.3e-05,0.0,0.000116,0.000116,0.0001,0.826826,0.0,0.001546,0.000727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099,8.3,33.2667
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,5929.0,2541.0,2926.0,3080.0,1.0,5.0,7.0,11.0,25.0,70.0,90.0,95.0,1.988,5.062,6.585,7.572,4.84,31.284,39.578,61.006,0.064283,-0.364687,0.06302,-0.001161,75.815506,211.722951,223.040147,260.50318,0.49,4.333,4.655,7.483,0.0,0.182,0.19,0.193,64.481,0.08,0.241,0.241,9.0,6.0,3.0,15.0,0.008394,0.0,0.0,0.039155,0.010812,0.064034,0.029436,0.051814,3.91102,6.578072,3.344963,6.756158,0.010302,0.081687,0.036104,2e-05,0.0,0.00012,6.4e-05,0.0002,0.807123,0.0,0.000988,0.001976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9951,17.8,32.4903
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,5929.0,2541.0,2926.0,3696.0,1.0,5.0,7.0,11.0,25.0,70.0,90.0,95.0,1.988,5.062,6.585,8.122,4.84,31.284,39.578,59.114,0.059205,-0.309469,-0.083147,0.103569,76.01137,210.496775,228.546233,256.956959,0.476,4.264,4.727,7.397,0.0,0.181,0.194,0.188,64.642,0.08,0.241,0.322,9.0,6.0,3.0,15.0,0.009825,0.0,0.0,0.043443,0.010525,0.064099,0.029714,0.046426,3.910546,6.585267,3.323107,6.718333,0.010181,0.073899,0.035547,3e-05,0.0,0.000127,6.5e-05,0.0002,0.808201,0.0,0.000989,0.002427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989,15.0,32.3982
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,5929.0,3773.0,2464.0,2464.0,1.0,7.0,6.0,10.0,49.0,133.0,112.0,126.0,1.988,6.923,5.555,6.641,4.84,46.42,33.968,53.438,0.036956,-0.234854,-0.091608,0.108523,76.761429,315.507262,196.023252,204.669225,0.49,6.72,4.172,6.265,0.0,0.532,0.33,0.289,65.448,0.324,0.162,0.162,9.0,21.0,3.0,6.0,0.006961,0.056054,0.0,0.013391,0.01341,0.12241,0.033855,0.034636,3.909557,13.995264,3.300541,3.506809,0.011088,0.08145,0.036244,6.3e-05,0.0,0.000645,0.000131,0.0002,0.80013,0.001342,0.000984,0.000716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605,7.7,30.9965
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,5929.0,3234.0,2541.0,2464.0,1.0,5.0,7.0,10.0,25.0,70.0,85.0,90.0,1.988,5.541,5.992,6.641,4.84,30.272,38.808,53.438,0.013227,-0.141414,-0.039079,0.059711,78.141357,221.914131,205.358056,206.890517,0.518,4.745,4.903,6.48,0.0,0.372,0.329,0.289,66.422,0.163,0.163,0.163,16.0,20.0,4.0,8.0,0.003783,0.0147,0.0,0.009962,0.016402,0.095449,0.035405,0.037814,3.8863,10.091601,3.349574,3.509729,0.008668,0.048105,0.033311,0.000121,0.0,0.000248,6.4e-05,0.0001,0.822468,0.000544,0.000998,0.000726,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051784,-0.020792,0.0,0.0,0.351388,0.459725,0.0,0.0,0.384152,6.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.144476,3.8e-05,0.0,0.0,0.869,9.2,25.9725
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,5929.0,3311.0,2464.0,2849.0,1.0,5.0,6.0,10.0,25.0,65.0,80.0,105.0,1.988,5.499,5.555,7.233,4.84,31.548,33.968,54.208,0.025132,-0.178313,-0.051037,-0.051359,77.325115,228.800022,195.360918,239.550215,0.518,4.788,4.198,6.826,0.0,0.389,0.329,0.356,65.772,0.081,0.162,0.162,16.0,20.0,0.0,8.0,0.002331,0.018456,0.0,0.007805,0.018182,0.067065,0.0,0.039507,3.896992,7.029067,0.0,3.507427,0.01012,0.030381,0.0,0.000121,0.0,0.00017,0.0,0.0001,0.80874,9e-05,0.0,0.000719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9408,14.0,30.2062
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,5929.0,2464.0,2926.0,2926.0,1.0,5.0,7.0,11.0,25.0,70.0,90.0,110.0,1.988,5.09,6.585,7.67,4.84,30.206,39.578,59.048,0.018036,-0.132772,-0.088908,-0.013858,77.998925,201.95104,234.531004,247.498059,0.49,4.214,4.76,7.161,0.0,0.169,0.198,0.178,66.422,0.082,0.082,0.163,16.0,8.0,0.0,8.0,0.014779,0.0,0.0,0.019671,0.002123,0.019754,0.0,0.013305,3.896242,6.182302,0.0,3.511629,0.008427,0.075579,0.0,9.2e-05,0.0,0.000118,0.0,0.0001,0.824464,0.0,0.0,0.000726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9992,12.7,32.6853
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,5929.0,2464.0,3003.0,2849.0,1.0,5.0,7.0,10.0,25.0,70.0,85.0,105.0,1.988,5.09,6.556,7.233,4.84,30.206,40.656,54.208,0.009421,-0.066681,-0.070954,-0.030958,78.709368,199.989324,244.959566,241.673085,0.518,4.334,5.314,6.811,0.0,0.166,0.203,0.178,66.912,0.082,0.164,0.164,16.0,8.0,4.0,8.0,0.011385,0.0,0.0,0.017205,0.004848,0.031586,0.017316,0.020563,3.901178,6.15586,3.887471,3.50696,0.008798,0.084092,0.04765,8.4e-05,0.0,0.00011,4.9e-05,0.0001,0.821017,0.0,0.000544,0.000725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0004,10.6,32.81
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,5929.0,2541.0,2926.0,3465.0,1.0,5.0,7.0,11.0,25.0,70.0,90.0,110.0,1.988,5.062,6.585,8.164,4.84,31.284,39.578,61.776,0.056112,-0.33523,0.101247,-0.205437,76.091601,211.956769,221.887699,294.622846,0.476,4.25,4.478,7.7,0.0,0.182,0.19,0.226,64.802,0.08,0.241,0.241,16.0,8.0,0.0,20.0,0.007648,0.0,0.0,0.03745,0.009524,0.059161,0.0,0.04787,3.905722,6.567133,0.0,6.757252,0.010692,0.083154,0.0,4.1e-05,0.0,0.00012,0.0,0.0002,0.803892,0.0,0.0,0.001973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984,19.0,31.9399
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,5929.0,2541.0,2926.0,4081.0,1.0,5.0,7.0,11.0,25.0,70.0,90.0,110.0,1.988,5.062,6.585,8.714,4.84,31.284,39.578,59.884,0.049466,-0.276981,-0.035032,-0.099924,76.368373,210.816262,227.478548,291.372142,0.476,4.244,4.616,7.735,0.0,0.181,0.194,0.222,64.964,0.081,0.161,0.322,16.0,8.0,0.0,20.0,0.008953,0.0,0.0,0.041514,0.009149,0.058745,0.0,0.042503,3.905643,6.573706,0.0,6.737223,0.01065,0.075439,0.0,4.1e-05,0.0,0.000127,0.0,0.0002,0.804071,0.0,0.0,0.002421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9794,16.1,31.9187
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,5929.0,4235.0,2541.0,2387.0,1.0,8.0,7.0,9.0,64.0,184.0,136.0,144.0,1.988,7.952,5.992,6.204,4.84,52.03,38.808,48.598,0.02559,-0.184269,-0.056164,-0.007263,77.351146,351.186575,204.513546,202.09898,0.49,7.357,4.62,5.929,0.0,0.592,0.335,0.29,65.934,0.325,0.081,0.162,16.0,28.0,0.0,8.0,0.006175,0.052744,0.0,0.012619,0.01158,0.110964,0.0,0.031814,3.899559,13.977238,0.0,3.503823,0.011535,0.083342,0.0,6.4e-05,0.0,0.000644,0.0,0.0002,0.796378,0.001428,0.0,0.000714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775,9.3,31.8756
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,5929.0,3234.0,2541.0,2849.0,1.0,5.0,7.0,10.0,25.0,70.0,85.0,105.0,1.988,5.541,5.992,7.233,4.84,30.272,38.808,54.208,0.014381,-0.146818,-0.020065,-0.040971,78.13128,221.905655,203.825622,240.956408,0.518,4.723,4.774,6.826,0.0,0.186,0.165,0.178,66.422,0.163,0.082,0.163,16.0,16.0,0.0,8.0,0.002355,0.011706,0.0,0.007841,0.016479,0.057863,0.0,0.037453,3.893913,6.953613,0.0,3.510264,0.009216,0.028685,0.0,0.000115,0.0,0.00017,0.0,0.0001,0.817035,0.000633,0.0,0.000723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809,8.5,26.7136
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_bromide_1_smi1_1_s_1,5929.0,4774.0,2002.0,3157.0,1.0,5.0,4.0,9.0,25.0,55.0,65.0,125.0,1.988,5.682,4.061,7.388,4.84,31.988,24.596,50.138,0.001353,0.025845,0.028363,0.046001,80.982181,238.988598,168.332691,271.433809,0.548,5.313,3.182,6.771,0.0,0.195,0.144,0.211,68.558,0.331,0.083,0.166,16.0,24.0,4.0,8.0,0.002423,0.017617,0.0,0.00791,0.01829,0.132125,0.029551,0.039644,3.88291,11.075724,3.206473,3.495034,0.007797,0.075258,9e-06,0.0,0.0,0.000429,0.0002,0.0002,0.830832,0.000638,9.1e-05,0.000729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8721,12.0,26.6864
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,5929.0,3388.0,2002.0,3157.0,1.0,5.0,4.0,9.0,25.0,55.0,65.0,125.0,1.988,5.428,4.061,7.388,4.84,32.428,24.596,50.138,0.000532,0.016122,0.017783,0.029116,80.625135,238.428757,167.950332,270.919004,0.548,5.291,3.189,6.771,0.0,0.39,0.289,0.422,68.228,0.33,0.083,0.165,16.0,24.0,4.0,8.0,0.002857,0.01991,0.0,0.008648,0.016817,0.127293,0.0282,0.037909,3.877709,11.045896,3.212714,3.495037,0.008354,0.078056,0.0,8.2e-05,0.0,0.000429,0.0002,0.0002,0.825191,0.000545,9.1e-05,0.000727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9109,14.2,28.7812
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,5929.0,1925.0,3080.0,3234.0,1.0,4.0,6.0,10.0,16.0,40.0,64.0,104.0,1.988,4.089,6.021,7.826,4.84,23.518,37.774,54.978,0.002256,0.003424,0.076474,0.048568,81.288256,152.611037,266.156197,278.912394,0.533,3.511,5.117,7.227,0.0,0.122,0.226,0.211,68.89,0.249,0.166,0.166,16.0,8.0,8.0,8.0,0.014419,0.0,0.0,0.019356,0.003452,0.025123,0.04074,0.017015,3.883186,6.27076,7.119725,3.499652,0.007123,0.069267,0.045188,0.0,0.0,0.000236,0.000293,0.0002,0.837774,9.2e-05,0.000458,0.000732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9303,13.6,29.4834
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,5929.0,1925.0,3157.0,3157.0,1.0,4.0,6.0,9.0,16.0,40.0,60.0,100.0,1.988,4.089,5.992,7.388,4.84,23.518,38.852,50.138,0.005304,-0.016512,0.122617,0.090789,81.777296,150.142438,276.536844,272.746256,0.562,3.615,5.708,6.847,0.0,0.119,0.23,0.211,69.222,0.166,0.25,0.166,16.0,8.0,12.0,8.0,0.012614,0.0,0.0,0.018032,0.006341,0.0359,0.07763,0.023685,3.88977,6.292838,11.0034,3.494728,0.007276,0.072445,0.088866,9e-06,0.0,0.00023,0.000391,0.0002,0.83631,9.1e-05,0.001097,0.000732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955,11.7,30.7963
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,5929.0,2002.0,3080.0,3773.0,1.0,4.0,6.0,10.0,16.0,40.0,64.0,104.0,1.988,4.061,6.021,8.319,4.84,24.596,37.774,57.706,0.002109,-0.022678,-0.023454,-0.083307,79.54428,163.703929,253.233028,327.443176,0.533,3.65,4.884,7.935,0.0,0.134,0.218,0.259,67.404,0.164,0.246,0.246,16.0,16.0,8.0,12.0,0.007036,0.013959,0.0,0.013493,0.010862,0.045863,0.07324,0.079655,3.890046,6.190817,7.121614,7.389889,0.008855,0.029171,0.051021,0.057956,0.0,0.000338,0.000291,0.000277,0.820292,0.000906,0.000453,0.000906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725,18.8,31.5705
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,5929.0,2002.0,3080.0,4389.0,1.0,4.0,6.0,10.0,16.0,40.0,64.0,104.0,1.988,4.061,6.021,8.869,4.84,24.596,37.774,55.814,0.001227,-0.011436,-0.038027,-0.049251,79.748651,162.377473,258.772035,324.085894,0.533,3.621,5.037,7.972,0.0,0.133,0.222,0.255,67.568,0.164,0.247,0.329,16.0,8.0,8.0,20.0,0.00821,0.0,0.0,0.039793,0.011029,0.065024,0.07487,0.047508,3.887207,6.710834,7.119034,6.742064,0.008798,0.070528,0.051402,0.0,0.0,0.00025,0.00029,0.000399,0.821017,0.000272,0.000453,0.002356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9521,17.8,30.7238
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,5929.0,3234.0,2618.0,3157.0,1.0,6.0,5.0,9.0,36.0,90.0,84.0,150.0,1.988,5.922,4.991,7.388,4.84,39.732,32.164,50.138,0.001526,0.010394,0.047029,0.049214,80.98884,270.337595,226.083144,271.518044,0.562,6.27,4.5,6.862,0.0,0.218,0.192,0.211,68.393,0.414,0.165,0.165,16.0,28.0,8.0,8.0,0.028187,0.113512,0.0,0.027131,5.7e-05,0.007317,0.005348,0.002226,1.9658,9.972251,5.055346,2.479393,0.04016,0.113867,0.108376,0.0001,0.0,0.000343,0.000146,0.0001,0.63904,0.001279,0.0004,0.00064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9823,10.0,32.1805
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,5929.0,2079.0,2695.0,3157.0,1.0,4.0,6.0,9.0,16.0,40.0,60.0,100.0,1.988,3.99,5.428,7.388,4.84,25.476,37.004,50.138,0.012479,-0.08234,-0.093974,-0.141343,78.149666,173.302896,227.642995,266.752172,0.533,3.906,4.789,6.665,0.0,0.287,0.385,0.422,66.097,0.163,0.163,0.163,16.0,16.0,8.0,8.0,0.037249,0.048478,0.0,0.031303,0.000342,-0.008803,-0.012656,-0.005296,2.098181,5.188403,5.256904,2.573886,0.02235,0.047616,0.084393,0.00012,1e-06,0.001513,0.001292,0.000899,0.72165,0.00034,0.00051,0.00068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9862,21.2,31.9171
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,5929.0,2695.0,2695.0,3157.0,1.0,4.0,6.0,9.0,16.0,40.0,60.0,100.0,1.988,4.54,5.428,7.388,4.84,23.584,37.004,50.138,0.00255,0.016816,0.055939,0.063281,81.12749,172.833526,234.37494,271.697127,0.548,3.981,5.062,6.771,0.0,0.279,0.385,0.422,68.724,0.332,0.166,0.166,16.0,16.0,8.0,8.0,0.004341,0.015762,0.0,0.010594,0.013813,0.053821,0.081873,0.034293,3.885393,7.077004,7.132077,3.499444,0.007157,0.026023,0.04697,0.0,0.0,0.000338,0.000289,0.0002,0.837591,0.000549,0.000549,0.000732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148,13.1,28.7568
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,5929.0,2772.0,2002.0,3157.0,1.0,5.0,4.0,9.0,25.0,55.0,65.0,125.0,1.988,4.794,4.061,7.388,4.84,34.232,24.596,50.138,0.01855,-0.114012,-0.105717,-0.172266,77.708985,235.34426,164.905845,265.984023,0.548,5.298,3.189,6.764,0.0,0.393,0.289,0.422,65.772,0.243,0.081,0.162,16.0,24.0,4.0,8.0,0.003231,0.032551,0.0,0.009196,0.016132,0.127924,0.027457,0.036983,3.917787,11.073497,3.258805,3.514516,0.0113,0.091375,0.001106,6.4e-05,0.0,0.000428,0.000198,0.0002,0.798164,0.000536,8.9e-05,0.000715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,20.3,32.6048
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_bromide_1_smi1_1_s_1,5929.0,4158.0,2541.0,3234.0,1.0,4.0,5.0,10.0,16.0,36.0,60.0,104.0,1.988,4.752,5.062,7.826,4.84,24.42,31.284,54.978,4e-06,-0.00081,-0.003013,-0.001778,80.281421,181.73924,218.561215,275.771199,0.533,3.964,4.161,7.118,0.0,0.149,0.188,0.211,68.062,0.248,0.165,0.165,9.0,15.0,6.0,6.0,0.003214,0.019967,0.0,0.009186,0.01633,0.06134,0.062294,0.0367,3.879679,7.157637,6.55761,3.503291,0.00731,0.026274,0.03072,7.7e-05,0.0,0.000169,0.000164,0.0001,0.835944,0.000274,0.001097,0.000731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8962,10.2,28.1947
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,5929.0,2772.0,2541.0,3234.0,1.0,4.0,5.0,10.0,16.0,36.0,60.0,104.0,1.988,4.498,5.062,7.826,4.84,24.86,31.284,54.978,0.000619,-0.01,-0.036966,-0.021801,79.766691,181.186678,217.925251,274.899647,0.533,3.957,4.168,7.125,0.0,0.299,0.375,0.422,67.568,0.247,0.164,0.164,9.0,15.0,6.0,6.0,0.003492,0.021967,0.0,0.009589,0.015292,0.060323,0.059875,0.035352,3.885196,7.142481,6.577527,3.507062,0.007974,0.027487,0.032202,8.9e-05,0.0,0.000338,0.000328,0.0002,0.829192,0.000182,0.001093,0.000728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9417,12.3,30.4023
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,5929.0,1925.0,3003.0,3311.0,1.0,4.0,6.0,11.0,16.0,40.0,68.0,108.0,1.988,4.089,6.091,8.263,4.84,23.518,36.894,59.818,7e-06,-0.000667,-0.004701,-0.001616,80.388259,153.583496,257.795809,282.789111,0.518,3.449,4.838,7.567,0.0,0.124,0.221,0.211,68.228,0.248,0.165,0.165,9.0,6.0,6.0,6.0,0.017132,0.0,0.0,0.021174,0.00159,0.016683,0.019062,0.011347,3.883895,6.308009,6.53772,3.505095,0.006856,0.068451,0.028417,4.1e-05,0.0,0.000235,0.000331,0.0002,0.840889,9.2e-05,0.0011,0.000734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9575,10.0,30.9609
